rt,corr,trial_type
1.236,1.0,incongruent
0.564,1.0,congruent
0.682,1.0,congruent
0.749,1.0,incongruent
0.832,1.0,incongruent
1.065,1.0,incongruent
0.698,1.0,congruent
0.6,1.0,congruent
1.784,1.0,incongruent
0.854,1.0,incongruent
0.548,1.0,incongruent
0.681,1.0,congruent
0.822,1.0,congruent
0.717,1.0,incongruent
0.814,1.0,incongruent
0.5,1.0,congruent
0.668,1.0,congruent
0.663,1.0,congruent
0.515,1.0,congruent
0.518,1.0,incongruent
0.949,1.0,congruent
0.617,1.0,incongruent
0.748,1.0,incongruent
0.584,1.0,congruent
0.999,1.0,incongruent
0.832,1.0,congruent
0.819,1.0,congruent
0.67,1.0,incongruent
0.517,1.0,congruent
0.702,1.0,incongruent
1.563,1.0,incongruent
0.533,1.0,congruent
0.638,1.0,incongruent
1.122,1.0,incongruent
0.615,1.0,incongruent
0.619,0.0,incongruent
1.533,1.0,congruent
1.049,1.0,congruent
0.572,1.0,congruent
0.581,1.0,congruent
0.716,1.0,incongruent
0.533,1.0,congruent
0.714,1.0,incongruent
0.682,1.0,congruent
0.567,1.0,incongruent
0.582,1.0,congruent
0.732,1.0,incongruent
0.571,1.0,congruent
0.832,1.0,congruent
0.982,1.0,congruent
0.785,1.0,incongruent
0.732,1.0,incongruent
0.416,1.0,congruent
0.733,1.0,incongruent
0.682,1.0,congruent
0.666,1.0,congruent
0.665,1.0,congruent
0.934,1.0,incongruent
0.614,1.0,incongruent
0.947,1.0,incongruent
0.699,1.0,congruent
0.703,1.0,congruent
0.715,1.0,incongruent
0.616,1.0,congruent
0.783,1.0,congruent
0.685,1.0,incongruent
0.583,1.0,incongruent
0.713,1.0,incongruent
0.566,1.0,incongruent
1.174,1.0,congruent
0.816,1.0,incongruent
0.548,1.0,congruent
1.081,1.0,congruent
1.014,1.0,incongruent
0.617,1.0,incongruent
0.716,0.0,incongruent
1.147,1.0,congruent
0.57,1.0,congruent
1.504,1.0,incongruent
0.485,1.0,congruent
0.582,1.0,incongruent
0.632,1.0,congruent
0.63,1.0,congruent
0.832,1.0,congruent
0.516,1.0,congruent
0.851,1.0,incongruent
1.583,1.0,incongruent
0.714,1.0,congruent
0.588,1.0,congruent
0.938,1.0,incongruent
0.767,1.0,incongruent
0.971,1.0,congruent
0.564,1.0,incongruent
0.864,1.0,incongruent
0.665,1.0,congruent
0.601,1.0,incongruent
0.667,1.0,congruent
0.634,1.0,congruent
1.181,1.0,incongruent
0.567,1.0,congruent
1.166,0.0,incongruent
0.849,1.0,congruent
0.801,0.0,incongruent
0.736,1.0,congruent
0.683,1.0,congruent
0.803,1.0,congruent
1.031,1.0,incongruent
0.618,1.0,incongruent
1.1,1.0,incongruent
0.639,1.0,congruent
1.001,1.0,incongruent
0.916,1.0,incongruent
0.653,1.0,incongruent
0.58,1.0,congruent
0.482,1.0,incongruent
1.066,1.0,incongruent
0.915,1.0,incongruent
0.799,1.0,congruent
1.122,1.0,congruent
0.654,1.0,congruent
