rt,corr,trial_type
0.734,1.0,congruent
0.451,1.0,congruent
0.454,1.0,congruent
0.431,1.0,congruent
1.082,1.0,congruent
0.734,1.0,incongruent
0.571,1.0,congruent
0.732,1.0,incongruent
0.466,1.0,incongruent
0.77,1.0,incongruent
0.35,1.0,incongruent
0.869,1.0,congruent
0.664,1.0,incongruent
0.999,1.0,incongruent
0.868,1.0,congruent
0.484,1.0,congruent
0.566,1.0,incongruent
1.003,1.0,congruent
0.499,1.0,congruent
0.733,1.0,incongruent
0.699,1.0,incongruent
0.882,1.0,incongruent
0.481,1.0,congruent
0.88,1.0,incongruent
0.501,1.0,congruent
0.582,1.0,incongruent
1.215,1.0,incongruent
0.684,1.0,congruent
0.588,1.0,congruent
0.634,1.0,incongruent
0.499,1.0,incongruent
0.832,1.0,congruent
0.533,1.0,congruent
0.588,1.0,incongruent
0.716,1.0,congruent
1.25,1.0,incongruent
0.799,1.0,congruent
0.415,1.0,congruent
0.433,1.0,congruent
0.548,1.0,congruent
0.507,1.0,congruent
0.749,1.0,incongruent
0.801,1.0,incongruent
0.633,1.0,incongruent
0.504,1.0,congruent
0.683,1.0,incongruent
0.798,1.0,incongruent
0.619,1.0,incongruent
0.751,1.0,incongruent
0.67,1.0,congruent
0.598,1.0,congruent
0.44,1.0,congruent
0.583,1.0,congruent
0.532,1.0,congruent
0.417,1.0,congruent
0.516,1.0,incongruent
0.354,1.0,incongruent
0.382,1.0,incongruent
0.348,1.0,incongruent
0.318,1.0,incongruent
0.619,1.0,incongruent
0.572,1.0,incongruent
0.434,1.0,congruent
0.515,1.0,congruent
0.501,1.0,incongruent
0.632,1.0,congruent
0.449,1.0,congruent
0.784,1.0,congruent
0.358,1.0,congruent
0.449,1.0,incongruent
1.087,1.0,incongruent
0.933,1.0,incongruent
0.572,1.0,incongruent
0.572,1.0,congruent
0.47,1.0,incongruent
0.532,1.0,congruent
0.465,1.0,incongruent
0.432,1.0,congruent
0.449,1.0,congruent
0.599,1.0,congruent
0.42,1.0,congruent
0.783,1.0,incongruent
0.599,1.0,incongruent
0.655,1.0,incongruent
1.051,1.0,congruent
0.516,1.0,incongruent
0.498,1.0,congruent
0.615,1.0,incongruent
0.599,1.0,congruent
0.757,1.0,incongruent
0.668,1.0,incongruent
0.633,1.0,incongruent
0.418,1.0,congruent
0.699,1.0,incongruent
0.814,1.0,congruent
0.632,1.0,congruent
0.515,1.0,incongruent
0.667,1.0,incongruent
0.616,1.0,incongruent
0.603,1.0,congruent
0.49,1.0,incongruent
0.75,1.0,incongruent
0.557,1.0,incongruent
0.799,1.0,congruent
0.449,1.0,congruent
0.649,1.0,incongruent
0.582,1.0,congruent
0.582,1.0,incongruent
0.466,1.0,congruent
0.5,0.0,congruent
0.818,0.0,incongruent
1.583,1.0,incongruent
0.55,1.0,incongruent
1.318,1.0,congruent
0.599,1.0,congruent
0.416,1.0,congruent
0.486,1.0,congruent
0.798,1.0,incongruent
0.533,1.0,congruent
0.683,1.0,congruent
