angle,corr,rt,trial_type
150.0,0.0,1.4511,Practice
50.0,0.0,1.7956,Practice
0.0,0.0,0.984,Practice
100.0,1.0,5.734,Practice
100.0,0.0,,Practice
0.0,1.0,3.5014,Practice
0.0,0.0,,Practice
50.0,1.0,6.0561,Practice
150.0,1.0,6.9645,Practice
100.0,0.0,4.7608,Practice
0.0,0.0,1.5596,Practice
150.0,0.0,2.9442,Practice
100.0,0.0,6.2604,Practice
100.0,0.0,,Practice
50.0,1.0,3.3772,Practice
50.0,1.0,2.9162,Practice
0.0,0.0,6.8825,Practice
0.0,0.0,1.9133,Practice
150.0,0.0,2.1538,Practice
50.0,1.0,1.8056,Practice
150.0,1.0,4.0729,Practice
100.0,1.0,2.2373,Practice
150.0,1.0,3.3811,Practice
50.0,1.0,2.6623,Practice
150.0,1.0,3.3812,Exp
150.0,1.0,5.5733,Exp
150.0,1.0,4.6308,Exp
0.0,1.0,1.546,Exp
0.0,1.0,5.0121,Exp
50.0,1.0,3.671,Exp
0.0,0.0,1.5376,Exp
0.0,0.0,,Exp
150.0,0.0,3.4295,Exp
50.0,1.0,2.2972,Exp
150.0,1.0,2.9851,Exp
100.0,0.0,4.7254,Exp
150.0,0.0,,Exp
100.0,0.0,4.4855,Exp
50.0,1.0,3.5489,Exp
100.0,1.0,4.8989,Exp
50.0,1.0,1.6641,Exp
0.0,1.0,1.2986,Exp
100.0,1.0,3.4761,Exp
150.0,1.0,7.146,Exp
150.0,1.0,2.6688,Exp
0.0,1.0,4.4064,Exp
50.0,1.0,1.374,Exp
0.0,1.0,0.9725,Exp
0.0,1.0,1.2429,Exp
0.0,1.0,1.0543,Exp
100.0,0.0,4.0861,Exp
50.0,1.0,2.4546,Exp
150.0,1.0,2.4713,Exp
50.0,1.0,2.7115,Exp
100.0,1.0,3.5433,Exp
100.0,1.0,2.464,Exp
100.0,1.0,3.1302,Exp
50.0,1.0,2.7153,Exp
150.0,1.0,2.3531,Exp
100.0,1.0,2.4708,Exp
100.0,1.0,2.4844,Exp
100.0,1.0,3.2272,Exp
100.0,1.0,5.3091,Exp
150.0,1.0,3.6156,Exp
50.0,1.0,1.992,Exp
0.0,1.0,6.7443,Exp
100.0,1.0,2.8828,Exp
0.0,1.0,1.4952,Exp
50.0,1.0,1.4448,Exp
100.0,1.0,5.0233,Exp
150.0,1.0,6.2571,Exp
50.0,1.0,2.0646,Exp
50.0,1.0,1.7171,Exp
100.0,1.0,2.0453,Exp
100.0,1.0,1.942,Exp
0.0,1.0,1.5193,Exp
150.0,0.0,,Exp
150.0,0.0,3.1562,Exp
100.0,1.0,3.7704,Exp
50.0,1.0,2.5107,Exp
50.0,1.0,1.567,Exp
0.0,1.0,1.1398,Exp
0.0,1.0,1.1648,Exp
150.0,1.0,2.1834,Exp
100.0,0.0,2.0776,Exp
0.0,1.0,1.3502,Exp
100.0,1.0,2.0074,Exp
50.0,1.0,1.444,Exp
100.0,1.0,2.2874,Exp
50.0,1.0,3.1254,Exp
150.0,1.0,1.8686,Exp
0.0,1.0,1.1341,Exp
50.0,1.0,3.2917,Exp
50.0,1.0,1.2984,Exp
50.0,1.0,1.7131,Exp
150.0,1.0,2.6714,Exp
0.0,1.0,0.8279,Exp
150.0,1.0,2.8181,Exp
150.0,1.0,3.5603,Exp
150.0,1.0,3.5139,Exp
0.0,1.0,1.997,Exp
150.0,1.0,2.3814,Exp
0.0,1.0,1.1819,Exp
100.0,1.0,3.4457,Exp
50.0,1.0,1.1796,Exp
150.0,1.0,2.1237,Exp
0.0,1.0,1.7788,Exp
50.0,1.0,5.0587,Exp
0.0,1.0,1.008,Exp
50.0,1.0,2.0116,Exp
0.0,1.0,1.1989,Exp
100.0,0.0,3.1857,Exp
50.0,1.0,2.0408,Exp
50.0,1.0,6.2511,Exp
150.0,1.0,6.0508,Exp
150.0,1.0,3.7151,Exp
100.0,1.0,3.3716,Exp
0.0,1.0,1.1874,Exp
0.0,0.0,1.0205,Exp
100.0,1.0,5.6986,Exp
