angle,corr,rt,trial_type
100.0,1.0,2.4769,Practice
50.0,1.0,1.1228,Practice
100.0,1.0,1.1284,Practice
0.0,1.0,2.0092,Practice
150.0,1.0,2.0737,Practice
0.0,1.0,1.7897,Practice
100.0,1.0,1.273,Practice
0.0,1.0,1.0424,Practice
50.0,1.0,2.708,Practice
100.0,0.0,2.5866,Practice
0.0,1.0,1.8293,Practice
100.0,1.0,1.5695,Practice
50.0,1.0,1.597,Practice
150.0,1.0,3.1139,Practice
150.0,1.0,1.6051,Practice
150.0,1.0,2.9334,Practice
50.0,0.0,1.8817,Practice
0.0,1.0,1.8204,Practice
50.0,1.0,1.5174,Practice
100.0,0.0,1.5931,Practice
50.0,1.0,2.2375,Practice
0.0,1.0,1.1456,Practice
150.0,1.0,1.8397,Practice
150.0,1.0,1.4981,Practice
100.0,1.0,3.7563,Exp
100.0,1.0,1.9306,Exp
100.0,1.0,6.5541,Exp
100.0,1.0,4.4251,Exp
50.0,1.0,1.2415,Exp
50.0,1.0,2.1231,Exp
50.0,1.0,1.2294,Exp
50.0,1.0,1.2357,Exp
0.0,1.0,1.0026,Exp
100.0,0.0,,Exp
0.0,1.0,2.2728,Exp
100.0,1.0,1.5625,Exp
150.0,1.0,2.3201,Exp
50.0,1.0,1.4685,Exp
150.0,1.0,4.2916,Exp
100.0,1.0,1.9174,Exp
50.0,1.0,1.4436,Exp
150.0,0.0,2.1121,Exp
150.0,1.0,2.7868,Exp
50.0,0.0,2.8594,Exp
150.0,1.0,2.5677,Exp
150.0,1.0,2.2355,Exp
100.0,1.0,4.248,Exp
0.0,1.0,1.378,Exp
150.0,1.0,4.926,Exp
0.0,1.0,0.7174,Exp
0.0,1.0,1.124,Exp
150.0,1.0,3.0716,Exp
50.0,1.0,2.2735,Exp
100.0,1.0,1.4856,Exp
0.0,1.0,0.928,Exp
0.0,1.0,0.7168,Exp
50.0,1.0,2.8977,Exp
100.0,1.0,1.5263,Exp
100.0,1.0,1.4062,Exp
0.0,1.0,3.1685,Exp
150.0,1.0,3.7564,Exp
150.0,0.0,3.0542,Exp
100.0,1.0,2.5203,Exp
50.0,1.0,0.9586,Exp
0.0,1.0,0.9324,Exp
150.0,1.0,2.1686,Exp
100.0,1.0,3.742,Exp
150.0,1.0,2.1789,Exp
150.0,1.0,2.6327,Exp
0.0,1.0,0.8204,Exp
50.0,1.0,1.8393,Exp
0.0,1.0,0.6732,Exp
150.0,1.0,1.5021,Exp
50.0,1.0,0.8119,Exp
100.0,1.0,1.3755,Exp
100.0,1.0,1.7584,Exp
50.0,0.0,1.974,Exp
0.0,1.0,0.7635,Exp
0.0,1.0,1.6136,Exp
100.0,1.0,1.7757,Exp
50.0,1.0,1.3263,Exp
50.0,1.0,1.1659,Exp
100.0,1.0,2.7572,Exp
50.0,1.0,1.1631,Exp
50.0,0.0,1.1964,Exp
150.0,1.0,1.9929,Exp
0.0,1.0,1.3042,Exp
0.0,1.0,0.9748,Exp
100.0,1.0,2.2843,Exp
100.0,1.0,3.1838,Exp
150.0,1.0,1.9593,Exp
50.0,1.0,1.8626,Exp
0.0,1.0,0.8576,Exp
50.0,1.0,1.1999,Exp
0.0,1.0,1.3908,Exp
50.0,1.0,0.8563,Exp
100.0,1.0,1.8126,Exp
150.0,0.0,1.814,Exp
0.0,1.0,0.7886,Exp
100.0,1.0,1.3378,Exp
150.0,1.0,2.3896,Exp
100.0,1.0,1.5648,Exp
50.0,1.0,1.3203,Exp
0.0,1.0,1.1688,Exp
50.0,1.0,1.0746,Exp
150.0,1.0,1.4779,Exp
0.0,1.0,0.6907,Exp
100.0,1.0,2.6087,Exp
0.0,1.0,1.1817,Exp
150.0,1.0,1.6172,Exp
150.0,1.0,1.4661,Exp
50.0,1.0,1.1342,Exp
100.0,1.0,1.3081,Exp
150.0,1.0,1.8003,Exp
50.0,1.0,1.5879,Exp
0.0,1.0,2.0634,Exp
0.0,1.0,0.7708,Exp
150.0,1.0,2.1676,Exp
0.0,1.0,0.8112,Exp
150.0,1.0,1.6452,Exp
