angle,corr,rt,trial_type
150.0,0.0,2.3013,Practice
50.0,0.0,1.2687,Practice
50.0,1.0,1.5098,Practice
50.0,1.0,3.325,Practice
100.0,0.0,3.4677,Practice
0.0,1.0,2.1154,Practice
0.0,1.0,1.7299,Practice
150.0,1.0,1.9536,Practice
100.0,1.0,1.4641,Practice
100.0,0.0,5.2795,Practice
50.0,1.0,1.2791,Practice
150.0,1.0,3.6966,Practice
100.0,1.0,2.9583,Practice
150.0,0.0,3.4355,Practice
100.0,1.0,1.9584,Practice
0.0,1.0,1.8991,Practice
0.0,1.0,2.3875,Practice
150.0,1.0,3.0299,Practice
0.0,1.0,1.5842,Practice
50.0,1.0,5.2047,Practice
50.0,0.0,1.6073,Practice
100.0,1.0,1.8667,Practice
0.0,1.0,1.5718,Practice
150.0,0.0,2.0404,Practice
100.0,1.0,2.0752,Exp
150.0,1.0,2.1482,Exp
150.0,1.0,1.3213,Exp
0.0,1.0,0.9764,Exp
50.0,1.0,1.333,Exp
0.0,1.0,0.9231,Exp
0.0,1.0,1.5377,Exp
150.0,1.0,4.3673,Exp
50.0,1.0,0.9084,Exp
150.0,1.0,3.5229,Exp
150.0,1.0,3.891,Exp
100.0,0.0,1.8103,Exp
150.0,1.0,3.4773,Exp
50.0,1.0,1.5435,Exp
0.0,1.0,1.1247,Exp
50.0,1.0,1.3145,Exp
100.0,1.0,1.1629,Exp
50.0,1.0,1.1263,Exp
100.0,0.0,3.3168,Exp
100.0,1.0,2.9236,Exp
100.0,1.0,3.1382,Exp
0.0,1.0,1.1683,Exp
0.0,1.0,2.1732,Exp
100.0,1.0,3.6174,Exp
50.0,1.0,2.2999,Exp
0.0,1.0,1.3713,Exp
150.0,1.0,2.6401,Exp
100.0,1.0,2.2428,Exp
0.0,1.0,3.9243,Exp
100.0,1.0,2.3387,Exp
100.0,0.0,1.5527,Exp
150.0,1.0,2.1425,Exp
150.0,1.0,2.2767,Exp
100.0,1.0,3.1091,Exp
150.0,1.0,2.805,Exp
0.0,1.0,2.8473,Exp
0.0,1.0,1.2087,Exp
150.0,1.0,1.461,Exp
150.0,1.0,1.8132,Exp
0.0,1.0,1.3045,Exp
100.0,1.0,4.3837,Exp
150.0,1.0,2.1237,Exp
50.0,1.0,4.4024,Exp
150.0,1.0,4.0766,Exp
50.0,1.0,1.7182,Exp
150.0,1.0,1.7563,Exp
100.0,1.0,2.0666,Exp
150.0,1.0,1.3867,Exp
150.0,0.0,3.9987,Exp
50.0,1.0,1.642,Exp
50.0,1.0,0.916,Exp
150.0,1.0,1.4823,Exp
150.0,1.0,1.8351,Exp
0.0,0.0,1.9971,Exp
0.0,1.0,1.1765,Exp
100.0,1.0,1.4304,Exp
50.0,1.0,1.7991,Exp
0.0,1.0,1.2414,Exp
0.0,1.0,0.8523,Exp
0.0,1.0,1.5175,Exp
150.0,1.0,1.3396,Exp
50.0,1.0,1.011,Exp
50.0,1.0,2.3092,Exp
100.0,1.0,2.5489,Exp
0.0,1.0,0.8427,Exp
100.0,1.0,2.4533,Exp
150.0,1.0,2.1252,Exp
100.0,1.0,3.0764,Exp
50.0,1.0,1.1087,Exp
100.0,1.0,2.0208,Exp
0.0,1.0,0.8153,Exp
0.0,1.0,0.8255,Exp
50.0,1.0,1.7637,Exp
0.0,1.0,1.4804,Exp
50.0,1.0,1.2726,Exp
50.0,1.0,1.0412,Exp
100.0,1.0,3.8605,Exp
150.0,0.0,4.0695,Exp
50.0,1.0,3.7411,Exp
100.0,1.0,1.1867,Exp
50.0,1.0,1.0068,Exp
0.0,1.0,1.4749,Exp
150.0,1.0,1.6681,Exp
150.0,0.0,0.9721,Exp
100.0,1.0,1.2328,Exp
50.0,1.0,2.2196,Exp
100.0,1.0,1.9815,Exp
50.0,1.0,1.4654,Exp
100.0,1.0,1.1467,Exp
0.0,1.0,0.9351,Exp
100.0,1.0,3.0535,Exp
0.0,1.0,1.0385,Exp
50.0,1.0,1.7935,Exp
50.0,1.0,1.6044,Exp
50.0,1.0,1.3138,Exp
0.0,1.0,2.9659,Exp
