angle,corr,rt,trial_type
100.0,0.0,2.0549,Practice
150.0,1.0,5.1686,Practice
0.0,1.0,2.5854,Practice
0.0,1.0,2.4236,Practice
100.0,1.0,5.4125,Practice
0.0,1.0,1.4853,Practice
50.0,1.0,1.3457,Practice
100.0,1.0,2.2819,Practice
50.0,1.0,2.085,Practice
150.0,1.0,3.8025,Practice
50.0,1.0,3.8407,Practice
50.0,1.0,2.1592,Practice
0.0,1.0,1.1063,Practice
0.0,1.0,2.5766,Practice
100.0,1.0,3.4584,Practice
100.0,1.0,4.309,Practice
50.0,1.0,3.461,Practice
150.0,1.0,4.3083,Practice
0.0,1.0,1.0725,Practice
150.0,1.0,1.2349,Practice
100.0,1.0,2.2896,Practice
150.0,0.0,1.6767,Practice
150.0,1.0,1.9407,Practice
50.0,1.0,1.7455,Practice
150.0,0.0,2.1524,Exp
0.0,1.0,1.8692,Exp
0.0,1.0,1.0307,Exp
0.0,1.0,1.4408,Exp
50.0,1.0,2.6425,Exp
150.0,0.0,,Exp
100.0,1.0,3.2644,Exp
0.0,1.0,2.3042,Exp
100.0,1.0,2.7853,Exp
150.0,1.0,2.305,Exp
0.0,1.0,0.8069,Exp
100.0,1.0,2.6936,Exp
50.0,1.0,4.9471,Exp
50.0,1.0,3.1695,Exp
100.0,1.0,4.4644,Exp
50.0,1.0,1.845,Exp
100.0,1.0,3.0889,Exp
150.0,0.0,1.9133,Exp
0.0,1.0,0.8803,Exp
150.0,1.0,3.0435,Exp
0.0,1.0,1.3284,Exp
100.0,1.0,2.974,Exp
50.0,1.0,4.8327,Exp
0.0,1.0,1.4423,Exp
150.0,1.0,2.8373,Exp
0.0,1.0,1.0955,Exp
150.0,1.0,2.705,Exp
150.0,1.0,3.1069,Exp
50.0,0.0,5.7582,Exp
0.0,1.0,3.4982,Exp
100.0,0.0,3.3895,Exp
150.0,1.0,4.8757,Exp
100.0,1.0,6.612,Exp
0.0,1.0,2.7581,Exp
150.0,0.0,3.7209,Exp
100.0,1.0,3.021,Exp
0.0,1.0,5.6895,Exp
150.0,1.0,1.7305,Exp
50.0,1.0,2.3351,Exp
150.0,0.0,2.2726,Exp
150.0,1.0,1.2914,Exp
100.0,1.0,3.0029,Exp
100.0,1.0,4.4049,Exp
100.0,1.0,2.1987,Exp
50.0,1.0,3.5619,Exp
0.0,1.0,2.8225,Exp
0.0,1.0,0.8558,Exp
0.0,1.0,4.2344,Exp
50.0,1.0,1.4216,Exp
0.0,1.0,2.467,Exp
50.0,1.0,1.3492,Exp
0.0,1.0,1.2822,Exp
150.0,1.0,3.4048,Exp
50.0,0.0,4.1611,Exp
50.0,1.0,5.3701,Exp
150.0,0.0,2.7122,Exp
100.0,1.0,3.7498,Exp
50.0,1.0,4.3872,Exp
100.0,1.0,2.7621,Exp
50.0,1.0,2.0443,Exp
100.0,0.0,2.3898,Exp
150.0,1.0,3.3691,Exp
100.0,0.0,2.725,Exp
50.0,1.0,2.677,Exp
50.0,0.0,5.0437,Exp
150.0,0.0,3.648,Exp
150.0,0.0,2.2728,Exp
150.0,1.0,1.8941,Exp
100.0,0.0,,Exp
150.0,1.0,2.6034,Exp
100.0,1.0,2.7729,Exp
0.0,1.0,1.0134,Exp
100.0,1.0,1.6376,Exp
100.0,1.0,2.6866,Exp
0.0,0.0,1.293,Exp
150.0,1.0,3.5574,Exp
50.0,0.0,1.6778,Exp
0.0,1.0,1.3291,Exp
100.0,1.0,2.6554,Exp
150.0,1.0,6.701,Exp
50.0,1.0,1.7489,Exp
150.0,0.0,2.3212,Exp
50.0,1.0,2.4033,Exp
50.0,1.0,4.269,Exp
100.0,1.0,3.7831,Exp
0.0,0.0,2.251,Exp
0.0,1.0,1.6627,Exp
0.0,1.0,0.8069,Exp
50.0,0.0,1.4413,Exp
50.0,1.0,1.295,Exp
50.0,1.0,1.7114,Exp
150.0,0.0,2.2755,Exp
0.0,1.0,1.0525,Exp
100.0,0.0,3.6642,Exp
50.0,0.0,1.0019,Exp
100.0,1.0,2.7128,Exp
