angle,corr,rt,trial_type
100.0,1.0,4.1442,Practice
50.0,1.0,3.9293,Practice
100.0,1.0,3.9546,Practice
50.0,1.0,2.3615,Practice
0.0,1.0,2.365,Practice
100.0,1.0,3.1096,Practice
0.0,1.0,3.3566,Practice
50.0,1.0,3.7472,Practice
150.0,1.0,3.4049,Practice
100.0,1.0,4.0011,Practice
0.0,1.0,1.9806,Practice
50.0,1.0,2.6666,Practice
50.0,1.0,2.0266,Practice
150.0,0.0,3.4949,Practice
0.0,1.0,1.237,Practice
50.0,1.0,1.9792,Practice
150.0,1.0,4.843,Practice
100.0,1.0,2.2993,Practice
150.0,1.0,2.6681,Practice
150.0,1.0,4.3135,Practice
0.0,1.0,2.0194,Practice
150.0,1.0,2.7065,Practice
100.0,1.0,2.3549,Practice
0.0,1.0,1.6394,Practice
150.0,0.0,4.4834,Exp
100.0,1.0,2.1638,Exp
0.0,1.0,1.6887,Exp
50.0,1.0,2.6744,Exp
100.0,1.0,2.7095,Exp
100.0,1.0,2.8684,Exp
100.0,1.0,2.346,Exp
50.0,1.0,2.2384,Exp
50.0,1.0,1.6672,Exp
150.0,1.0,4.631,Exp
50.0,1.0,1.0941,Exp
150.0,1.0,3.168,Exp
0.0,1.0,1.2857,Exp
100.0,1.0,3.4158,Exp
100.0,1.0,3.251,Exp
100.0,1.0,2.7272,Exp
150.0,1.0,2.3202,Exp
150.0,1.0,2.6139,Exp
150.0,1.0,3.0184,Exp
100.0,1.0,2.4762,Exp
150.0,1.0,3.7527,Exp
0.0,1.0,3.4885,Exp
150.0,0.0,2.7141,Exp
0.0,1.0,1.804,Exp
100.0,1.0,4.1142,Exp
50.0,1.0,2.6688,Exp
150.0,0.0,3.4379,Exp
50.0,1.0,1.1961,Exp
150.0,0.0,3.8775,Exp
0.0,1.0,1.0486,Exp
0.0,1.0,2.2353,Exp
150.0,1.0,2.6065,Exp
150.0,0.0,1.6191,Exp
100.0,1.0,2.5574,Exp
50.0,1.0,1.1454,Exp
0.0,1.0,0.7625,Exp
50.0,1.0,1.0887,Exp
100.0,1.0,2.586,Exp
0.0,1.0,0.8917,Exp
100.0,1.0,3.1886,Exp
150.0,0.0,1.4967,Exp
100.0,1.0,1.7219,Exp
0.0,1.0,1.718,Exp
100.0,0.0,3.311,Exp
50.0,0.0,1.9486,Exp
50.0,0.0,1.3593,Exp
50.0,1.0,1.2677,Exp
150.0,1.0,3.9701,Exp
0.0,1.0,1.185,Exp
0.0,1.0,1.2614,Exp
100.0,1.0,2.2164,Exp
100.0,1.0,3.0585,Exp
0.0,1.0,1.7312,Exp
150.0,1.0,3.9993,Exp
0.0,1.0,0.892,Exp
100.0,1.0,1.756,Exp
0.0,1.0,1.0946,Exp
100.0,1.0,1.4274,Exp
50.0,1.0,0.9286,Exp
150.0,1.0,2.36,Exp
0.0,1.0,1.1341,Exp
0.0,1.0,1.1715,Exp
50.0,1.0,2.9503,Exp
150.0,1.0,2.5469,Exp
150.0,1.0,2.9028,Exp
50.0,1.0,0.8886,Exp
50.0,1.0,3.0693,Exp
0.0,1.0,1.0217,Exp
150.0,1.0,1.7966,Exp
100.0,1.0,2.2405,Exp
100.0,1.0,2.7047,Exp
50.0,1.0,1.999,Exp
0.0,1.0,0.7666,Exp
0.0,1.0,1.0572,Exp
0.0,1.0,3.153,Exp
50.0,1.0,1.6902,Exp
150.0,1.0,2.7513,Exp
100.0,1.0,2.2064,Exp
50.0,1.0,1.0943,Exp
100.0,1.0,2.9574,Exp
150.0,0.0,1.9652,Exp
150.0,1.0,1.0874,Exp
150.0,1.0,4.0599,Exp
0.0,1.0,3.3477,Exp
50.0,1.0,3.4919,Exp
50.0,1.0,2.7247,Exp
0.0,1.0,1.1891,Exp
50.0,1.0,1.2234,Exp
100.0,1.0,2.1035,Exp
0.0,1.0,1.0231,Exp
50.0,1.0,2.6476,Exp
100.0,1.0,2.4905,Exp
50.0,1.0,1.1011,Exp
150.0,1.0,2.6598,Exp
50.0,1.0,2.5758,Exp
0.0,1.0,0.9372,Exp
