angle,corr,rt,trial_type
50.0,0.0,2.0495,Practice
100.0,0.0,4.8354,Practice
0.0,1.0,1.2294,Practice
100.0,1.0,4.8613,Practice
150.0,1.0,1.5196,Practice
100.0,1.0,5.334,Practice
150.0,0.0,,Practice
0.0,1.0,1.0938,Practice
0.0,1.0,2.4839,Practice
50.0,1.0,2.8279,Practice
100.0,1.0,3.3825,Practice
0.0,0.0,0.9496,Practice
150.0,1.0,1.799,Practice
50.0,1.0,2.4781,Practice
150.0,0.0,2.7861,Practice
100.0,0.0,1.5156,Practice
0.0,1.0,1.3313,Practice
50.0,1.0,1.6199,Practice
100.0,1.0,3.0663,Practice
50.0,1.0,1.6703,Practice
150.0,1.0,2.6312,Practice
50.0,1.0,1.7533,Practice
0.0,1.0,1.2415,Practice
150.0,1.0,3.7335,Practice
0.0,1.0,1.0439,Exp
150.0,1.0,2.6256,Exp
100.0,1.0,3.3009,Exp
100.0,1.0,4.7594,Exp
100.0,1.0,3.5838,Exp
0.0,1.0,1.8804,Exp
150.0,0.0,3.7229,Exp
50.0,1.0,1.4662,Exp
50.0,1.0,1.1897,Exp
50.0,1.0,1.9003,Exp
150.0,1.0,3.4906,Exp
0.0,1.0,1.6013,Exp
100.0,1.0,3.3604,Exp
150.0,1.0,3.9222,Exp
100.0,0.0,3.0394,Exp
100.0,1.0,2.2996,Exp
100.0,0.0,2.3359,Exp
50.0,1.0,1.176,Exp
100.0,1.0,1.7001,Exp
0.0,1.0,0.8836,Exp
50.0,1.0,1.5904,Exp
0.0,1.0,1.2509,Exp
150.0,1.0,5.3286,Exp
150.0,1.0,7.0466,Exp
100.0,1.0,2.4761,Exp
150.0,0.0,5.8833,Exp
50.0,0.0,,Exp
50.0,1.0,3.5302,Exp
50.0,1.0,1.4161,Exp
50.0,1.0,1.8023,Exp
150.0,1.0,6.3869,Exp
0.0,1.0,0.884,Exp
100.0,1.0,2.1703,Exp
0.0,1.0,3.6806,Exp
150.0,1.0,3.3659,Exp
50.0,1.0,1.3001,Exp
150.0,0.0,,Exp
50.0,1.0,1.5474,Exp
150.0,0.0,,Exp
100.0,1.0,6.4515,Exp
100.0,1.0,2.5293,Exp
100.0,1.0,3.9727,Exp
0.0,1.0,0.8162,Exp
50.0,1.0,1.4331,Exp
0.0,1.0,1.443,Exp
150.0,1.0,4.4181,Exp
100.0,1.0,1.7094,Exp
150.0,1.0,5.2254,Exp
100.0,1.0,2.4544,Exp
0.0,1.0,0.9189,Exp
0.0,1.0,0.8852,Exp
100.0,1.0,2.8585,Exp
0.0,1.0,0.9896,Exp
50.0,1.0,1.2661,Exp
0.0,1.0,0.9041,Exp
150.0,1.0,5.3721,Exp
150.0,1.0,4.7626,Exp
100.0,1.0,1.6551,Exp
0.0,1.0,1.4845,Exp
150.0,1.0,0.8536,Exp
0.0,1.0,3.8768,Exp
0.0,1.0,2.1038,Exp
150.0,1.0,2.4872,Exp
0.0,1.0,2.7811,Exp
150.0,1.0,2.109,Exp
50.0,1.0,1.0929,Exp
100.0,1.0,6.0827,Exp
50.0,1.0,1.0077,Exp
50.0,1.0,1.293,Exp
100.0,1.0,2.3168,Exp
50.0,1.0,5.6678,Exp
0.0,1.0,1.0279,Exp
0.0,1.0,0.8619,Exp
150.0,0.0,6.763,Exp
100.0,1.0,3.2053,Exp
100.0,1.0,3.0746,Exp
50.0,1.0,1.4184,Exp
50.0,1.0,3.7802,Exp
0.0,1.0,4.1538,Exp
50.0,1.0,2.3245,Exp
0.0,1.0,3.193,Exp
50.0,1.0,4.3496,Exp
100.0,1.0,3.6501,Exp
0.0,0.0,0.8999,Exp
150.0,1.0,6.1731,Exp
50.0,1.0,2.0363,Exp
150.0,1.0,3.0332,Exp
150.0,1.0,2.6495,Exp
0.0,1.0,1.083,Exp
100.0,1.0,6.6715,Exp
150.0,1.0,3.4499,Exp
50.0,1.0,1.2829,Exp
0.0,1.0,1.0751,Exp
150.0,0.0,2.0192,Exp
50.0,1.0,2.9084,Exp
100.0,1.0,6.0909,Exp
