angle,corr,rt,trial_type
150.0,1.0,2.9855,Practice
50.0,1.0,2.0243,Practice
100.0,1.0,2.0805,Practice
100.0,1.0,3.29,Practice
50.0,1.0,4.6734,Practice
100.0,1.0,5.7964,Practice
50.0,1.0,2.7071,Practice
100.0,1.0,2.7715,Practice
150.0,1.0,1.4848,Practice
0.0,1.0,0.9299,Practice
0.0,1.0,1.5131,Practice
150.0,1.0,1.5012,Practice
0.0,1.0,1.0147,Practice
50.0,1.0,2.3476,Practice
0.0,1.0,2.7369,Practice
150.0,1.0,2.0507,Practice
100.0,1.0,1.4555,Practice
100.0,1.0,5.9818,Practice
150.0,0.0,1.9471,Practice
150.0,1.0,4.2329,Practice
0.0,1.0,2.2224,Practice
0.0,1.0,1.4477,Practice
50.0,1.0,4.8021,Practice
50.0,1.0,1.6336,Practice
150.0,1.0,4.4846,Exp
0.0,1.0,1.4137,Exp
100.0,1.0,3.1048,Exp
150.0,1.0,2.1465,Exp
0.0,1.0,0.8298,Exp
50.0,1.0,1.9689,Exp
0.0,1.0,5.9966,Exp
100.0,1.0,3.0798,Exp
100.0,1.0,2.4889,Exp
150.0,1.0,5.5343,Exp
0.0,1.0,2.5687,Exp
0.0,1.0,0.9965,Exp
100.0,1.0,4.7965,Exp
0.0,1.0,0.7738,Exp
150.0,1.0,5.8382,Exp
50.0,1.0,2.1807,Exp
100.0,1.0,5.8531,Exp
100.0,0.0,,Exp
150.0,1.0,4.3806,Exp
0.0,1.0,1.7213,Exp
0.0,1.0,3.0399,Exp
50.0,1.0,1.2298,Exp
50.0,1.0,1.6309,Exp
50.0,1.0,4.4032,Exp
0.0,1.0,1.237,Exp
150.0,0.0,5.5062,Exp
100.0,1.0,3.834,Exp
0.0,1.0,1.4634,Exp
50.0,1.0,4.6899,Exp
150.0,1.0,4.1496,Exp
50.0,1.0,1.6475,Exp
150.0,1.0,3.9298,Exp
150.0,1.0,3.6572,Exp
150.0,1.0,3.4059,Exp
0.0,1.0,1.7177,Exp
0.0,1.0,1.3864,Exp
0.0,1.0,1.4508,Exp
150.0,1.0,1.8639,Exp
150.0,1.0,3.147,Exp
100.0,0.0,3.1677,Exp
0.0,0.0,1.1633,Exp
0.0,1.0,1.9965,Exp
100.0,1.0,2.1472,Exp
50.0,1.0,2.9464,Exp
100.0,1.0,2.1203,Exp
50.0,1.0,3.2805,Exp
0.0,1.0,1.2025,Exp
150.0,1.0,4.4849,Exp
100.0,1.0,3.2797,Exp
50.0,1.0,1.5804,Exp
100.0,1.0,3.4466,Exp
100.0,1.0,3.2175,Exp
150.0,1.0,1.9391,Exp
150.0,1.0,3.7067,Exp
150.0,1.0,2.0841,Exp
50.0,1.0,1.9805,Exp
50.0,1.0,1.946,Exp
50.0,1.0,2.0639,Exp
150.0,1.0,3.1663,Exp
50.0,1.0,2.08,Exp
50.0,1.0,1.4038,Exp
100.0,1.0,1.652,Exp
150.0,0.0,,Exp
50.0,1.0,2.0131,Exp
0.0,0.0,5.2852,Exp
50.0,1.0,1.1084,Exp
100.0,1.0,3.3466,Exp
50.0,1.0,1.657,Exp
150.0,1.0,1.6181,Exp
150.0,1.0,1.2977,Exp
100.0,1.0,7.0376,Exp
50.0,1.0,4.6871,Exp
100.0,1.0,2.535,Exp
150.0,1.0,2.2674,Exp
100.0,1.0,3.5634,Exp
100.0,1.0,2.3299,Exp
100.0,1.0,1.6465,Exp
150.0,1.0,1.5306,Exp
50.0,1.0,1.2403,Exp
150.0,0.0,2.7298,Exp
0.0,1.0,1.0631,Exp
150.0,1.0,2.5306,Exp
100.0,1.0,1.9325,Exp
0.0,1.0,0.8544,Exp
50.0,1.0,1.087,Exp
50.0,1.0,2.4133,Exp
0.0,1.0,1.0132,Exp
50.0,1.0,1.3797,Exp
100.0,1.0,1.0037,Exp
0.0,1.0,1.0132,Exp
50.0,1.0,0.8989,Exp
100.0,1.0,2.2298,Exp
0.0,1.0,1.4165,Exp
100.0,1.0,2.3799,Exp
0.0,1.0,2.8161,Exp
0.0,1.0,0.8558,Exp
