angle,corr,rt,trial_type
0.0,1.0,4.241,Practice
0.0,1.0,3.905,Practice
150.0,1.0,3.496,Practice
50.0,1.0,4.39,Practice
150.0,1.0,2.601,Practice
100.0,1.0,3.249,Practice
0.0,0.0,2.829,Practice
150.0,1.0,4.8,Practice
0.0,1.0,2.945,Practice
100.0,0.0,1.912,Practice
100.0,0.0,4.855,Practice
100.0,0.0,,Practice
100.0,1.0,3.164,Practice
50.0,1.0,2.457,Practice
150.0,1.0,3.072,Practice
100.0,1.0,2.38,Practice
50.0,0.0,3.158,Practice
150.0,1.0,5.295,Practice
0.0,1.0,1.367,Practice
50.0,1.0,1.857,Practice
0.0,1.0,1.246,Practice
150.0,1.0,2.625,Practice
50.0,0.0,4.388,Practice
50.0,1.0,4.357,Practice
50.0,1.0,2.341,Exp
100.0,1.0,3.657,Exp
150.0,1.0,3.031,Exp
150.0,1.0,3.381,Exp
100.0,1.0,5.344,Exp
0.0,1.0,1.745,Exp
150.0,1.0,5.546,Exp
150.0,0.0,,Exp
0.0,1.0,1.275,Exp
100.0,1.0,4.189,Exp
100.0,1.0,2.651,Exp
0.0,1.0,1.634,Exp
0.0,1.0,2.041,Exp
50.0,1.0,5.63,Exp
100.0,1.0,2.703,Exp
150.0,1.0,3.101,Exp
100.0,0.0,4.97,Exp
50.0,1.0,4.493,Exp
0.0,1.0,1.383,Exp
50.0,1.0,3.39,Exp
50.0,1.0,1.962,Exp
150.0,1.0,4.912,Exp
50.0,1.0,2.009,Exp
150.0,1.0,4.932,Exp
0.0,1.0,3.712,Exp
100.0,1.0,5.165,Exp
100.0,0.0,3.492,Exp
50.0,1.0,2.856,Exp
100.0,1.0,3.523,Exp
0.0,1.0,4.873,Exp
50.0,1.0,4.644,Exp
0.0,1.0,5.337,Exp
50.0,1.0,6.621,Exp
50.0,1.0,2.423,Exp
50.0,1.0,2.155,Exp
100.0,0.0,4.458,Exp
0.0,1.0,4.084,Exp
100.0,1.0,3.707,Exp
150.0,1.0,0.597,Exp
0.0,1.0,3.873,Exp
0.0,1.0,3.975,Exp
0.0,1.0,3.857,Exp
100.0,0.0,2.082,Exp
150.0,1.0,2.723,Exp
150.0,1.0,3.424,Exp
50.0,1.0,3.775,Exp
150.0,0.0,4.204,Exp
0.0,1.0,4.954,Exp
150.0,1.0,5.335,Exp
100.0,1.0,4.764,Exp
50.0,1.0,3.318,Exp
0.0,1.0,1.514,Exp
100.0,1.0,4.83,Exp
0.0,1.0,1.373,Exp
100.0,0.0,5.024,Exp
0.0,1.0,1.139,Exp
0.0,1.0,1.275,Exp
100.0,1.0,5.687,Exp
50.0,1.0,3.593,Exp
50.0,0.0,5.357,Exp
100.0,0.0,3.024,Exp
0.0,1.0,4.342,Exp
150.0,1.0,5.976,Exp
100.0,1.0,3.558,Exp
100.0,1.0,3.894,Exp
50.0,1.0,1.977,Exp
0.0,1.0,1.981,Exp
0.0,1.0,0.914,Exp
100.0,1.0,4.557,Exp
0.0,1.0,1.127,Exp
150.0,1.0,4.421,Exp
150.0,0.0,4.484,Exp
150.0,1.0,4.289,Exp
50.0,0.0,4.924,Exp
50.0,1.0,2.071,Exp
150.0,0.0,6.291,Exp
100.0,1.0,3.272,Exp
0.0,1.0,1.614,Exp
50.0,0.0,,Exp
150.0,1.0,3.594,Exp
150.0,0.0,4.872,Exp
150.0,1.0,4.757,Exp
150.0,1.0,5.057,Exp
100.0,1.0,3.132,Exp
50.0,1.0,3.209,Exp
150.0,1.0,5.176,Exp
150.0,0.0,4.689,Exp
50.0,1.0,4.455,Exp
0.0,1.0,2.676,Exp
150.0,1.0,5.133,Exp
0.0,1.0,1.599,Exp
100.0,1.0,4.695,Exp
50.0,1.0,4.067,Exp
50.0,1.0,2.667,Exp
50.0,1.0,3.228,Exp
100.0,1.0,6.789,Exp
