angle,corr,rt,trial_type
150.0,0.0,1.8474,Practice
50.0,1.0,2.9367,Practice
100.0,1.0,6.0475,Practice
0.0,1.0,1.4719,Practice
50.0,1.0,2.0401,Practice
150.0,0.0,3.9963,Practice
100.0,0.0,3.2861,Practice
150.0,1.0,4.0224,Practice
150.0,1.0,5.1523,Practice
100.0,0.0,3.886,Practice
0.0,1.0,2.1156,Practice
0.0,1.0,1.5721,Practice
150.0,1.0,2.4417,Practice
50.0,1.0,1.9483,Practice
100.0,1.0,2.4403,Practice
50.0,1.0,1.8186,Practice
100.0,1.0,1.9181,Practice
0.0,1.0,0.9649,Practice
50.0,1.0,1.8723,Practice
0.0,1.0,1.3701,Practice
150.0,1.0,2.0066,Practice
0.0,1.0,0.8966,Practice
100.0,0.0,1.4328,Practice
50.0,1.0,1.5075,Practice
150.0,0.0,1.9762,Exp
50.0,1.0,2.5493,Exp
0.0,1.0,1.1545,Exp
0.0,1.0,0.8642,Exp
0.0,1.0,1.6804,Exp
100.0,1.0,1.7934,Exp
150.0,1.0,3.0915,Exp
150.0,1.0,3.3881,Exp
100.0,1.0,2.1923,Exp
150.0,1.0,3.2195,Exp
50.0,0.0,1.2065,Exp
0.0,1.0,2.8182,Exp
0.0,1.0,1.2962,Exp
0.0,1.0,1.0769,Exp
100.0,1.0,1.7336,Exp
50.0,1.0,1.4182,Exp
50.0,1.0,1.4301,Exp
50.0,1.0,2.0319,Exp
150.0,1.0,1.6652,Exp
100.0,1.0,4.106,Exp
100.0,1.0,2.5299,Exp
50.0,1.0,1.913,Exp
100.0,1.0,1.3338,Exp
0.0,1.0,1.0627,Exp
0.0,1.0,1.2214,Exp
150.0,1.0,5.4567,Exp
50.0,1.0,6.505,Exp
50.0,1.0,1.4475,Exp
50.0,1.0,2.4915,Exp
0.0,1.0,0.8749,Exp
100.0,1.0,1.6268,Exp
50.0,1.0,1.0633,Exp
50.0,1.0,0.8057,Exp
0.0,1.0,1.5942,Exp
150.0,1.0,1.8851,Exp
0.0,1.0,0.6457,Exp
100.0,1.0,3.0801,Exp
50.0,1.0,2.5738,Exp
100.0,1.0,1.9331,Exp
0.0,1.0,0.8328,Exp
100.0,1.0,2.5154,Exp
0.0,1.0,1.4339,Exp
0.0,1.0,1.6663,Exp
150.0,0.0,2.4518,Exp
0.0,1.0,0.8214,Exp
0.0,1.0,0.7997,Exp
50.0,1.0,1.307,Exp
150.0,1.0,1.7309,Exp
50.0,1.0,2.4254,Exp
100.0,1.0,1.2471,Exp
0.0,1.0,0.8049,Exp
50.0,1.0,1.081,Exp
150.0,0.0,1.6967,Exp
50.0,1.0,0.8967,Exp
100.0,1.0,1.2798,Exp
100.0,1.0,0.531,Exp
50.0,1.0,3.3572,Exp
100.0,1.0,1.9143,Exp
100.0,1.0,0.9643,Exp
50.0,1.0,1.6861,Exp
50.0,1.0,1.1735,Exp
0.0,1.0,1.0657,Exp
150.0,1.0,1.2271,Exp
150.0,1.0,3.0466,Exp
150.0,1.0,4.239,Exp
150.0,1.0,1.4247,Exp
100.0,1.0,1.5796,Exp
0.0,1.0,0.6386,Exp
150.0,0.0,1.5845,Exp
100.0,1.0,0.997,Exp
100.0,1.0,1.6492,Exp
50.0,1.0,1.0818,Exp
150.0,0.0,2.7808,Exp
50.0,1.0,2.053,Exp
100.0,1.0,2.2152,Exp
150.0,1.0,1.9062,Exp
100.0,1.0,1.3678,Exp
150.0,1.0,2.2293,Exp
50.0,1.0,0.8799,Exp
100.0,0.0,2.5354,Exp
100.0,0.0,1.3336,Exp
150.0,1.0,1.5555,Exp
150.0,1.0,1.0645,Exp
100.0,1.0,1.2647,Exp
0.0,1.0,0.9461,Exp
150.0,0.0,2.6732,Exp
50.0,1.0,1.1364,Exp
100.0,1.0,1.6795,Exp
0.0,1.0,0.6546,Exp
0.0,1.0,1.0714,Exp
150.0,1.0,2.615,Exp
150.0,1.0,1.5981,Exp
50.0,1.0,1.0363,Exp
0.0,1.0,1.256,Exp
0.0,1.0,1.138,Exp
150.0,0.0,1.6079,Exp
