angle,corr,rt,trial_type
0.0,1.0,0.986,Practice
0.0,0.0,1.2554,Practice
50.0,1.0,1.1664,Practice
100.0,0.0,0.9915,Practice
50.0,1.0,1.4863,Practice
150.0,1.0,1.5745,Practice
0.0,1.0,0.9528,Practice
50.0,0.0,1.4173,Practice
150.0,1.0,1.186,Practice
100.0,1.0,1.2871,Practice
50.0,1.0,1.2608,Practice
100.0,1.0,0.9954,Practice
100.0,1.0,2.0933,Practice
0.0,0.0,1.6006,Practice
0.0,1.0,0.8784,Practice
100.0,1.0,1.2169,Practice
150.0,0.0,1.0526,Practice
0.0,0.0,1.389,Practice
150.0,0.0,1.0116,Practice
150.0,0.0,0.867,Practice
50.0,1.0,0.8701,Practice
100.0,1.0,0.6733,Practice
50.0,0.0,1.2214,Practice
150.0,0.0,1.7335,Practice
150.0,0.0,0.9435,Exp
100.0,0.0,1.3203,Exp
100.0,0.0,1.4835,Exp
100.0,0.0,2.6001,Exp
0.0,1.0,2.7733,Exp
50.0,1.0,1.5371,Exp
150.0,0.0,1.586,Exp
100.0,0.0,2.3272,Exp
50.0,1.0,2.1171,Exp
100.0,0.0,2.1441,Exp
100.0,0.0,1.2098,Exp
100.0,0.0,1.7861,Exp
150.0,1.0,3.3037,Exp
50.0,1.0,3.3382,Exp
150.0,1.0,4.8339,Exp
0.0,1.0,3.1627,Exp
150.0,0.0,3.1839,Exp
150.0,0.0,1.4516,Exp
150.0,0.0,4.22,Exp
150.0,1.0,2.9338,Exp
50.0,0.0,2.7664,Exp
0.0,1.0,1.0675,Exp
50.0,1.0,3.567,Exp
0.0,1.0,1.0832,Exp
50.0,1.0,1.4789,Exp
0.0,1.0,4.0058,Exp
100.0,1.0,2.2044,Exp
100.0,1.0,1.2062,Exp
100.0,1.0,2.8829,Exp
50.0,0.0,2.6244,Exp
50.0,1.0,1.2579,Exp
150.0,0.0,4.7172,Exp
50.0,1.0,4.276,Exp
0.0,1.0,0.8575,Exp
0.0,1.0,1.2844,Exp
0.0,1.0,1.2667,Exp
150.0,1.0,3.6116,Exp
100.0,0.0,4.6667,Exp
150.0,1.0,2.7239,Exp
100.0,1.0,3.0057,Exp
150.0,1.0,3.4692,Exp
50.0,1.0,2.1866,Exp
0.0,1.0,1.4683,Exp
150.0,1.0,1.7584,Exp
100.0,1.0,2.9414,Exp
150.0,1.0,2.3458,Exp
0.0,1.0,0.9394,Exp
150.0,1.0,3.4502,Exp
50.0,1.0,1.4684,Exp
150.0,1.0,3.8025,Exp
150.0,1.0,3.0794,Exp
0.0,1.0,1.5888,Exp
0.0,1.0,3.1011,Exp
150.0,0.0,2.8583,Exp
0.0,0.0,6.7835,Exp
150.0,1.0,3.3515,Exp
100.0,0.0,5.0628,Exp
100.0,1.0,3.0191,Exp
100.0,1.0,2.801,Exp
0.0,1.0,2.3097,Exp
0.0,1.0,1.3341,Exp
100.0,1.0,4.1776,Exp
50.0,1.0,1.8554,Exp
50.0,1.0,1.9511,Exp
100.0,1.0,4.8714,Exp
50.0,1.0,1.5262,Exp
100.0,1.0,2.9933,Exp
50.0,1.0,2.4632,Exp
100.0,1.0,2.0365,Exp
0.0,1.0,0.9193,Exp
100.0,0.0,2.777,Exp
50.0,1.0,2.9264,Exp
0.0,1.0,1.3739,Exp
50.0,1.0,2.1767,Exp
0.0,1.0,0.9684,Exp
0.0,1.0,1.0505,Exp
50.0,1.0,1.6742,Exp
50.0,1.0,1.2856,Exp
150.0,1.0,2.5999,Exp
0.0,1.0,0.8764,Exp
100.0,1.0,3.0668,Exp
0.0,1.0,2.5629,Exp
0.0,1.0,1.1432,Exp
150.0,0.0,5.4903,Exp
50.0,1.0,1.2122,Exp
150.0,0.0,,Exp
50.0,1.0,2.9504,Exp
100.0,0.0,1.5935,Exp
50.0,1.0,1.0414,Exp
150.0,1.0,1.5103,Exp
150.0,1.0,1.7455,Exp
0.0,1.0,0.8776,Exp
50.0,1.0,1.2714,Exp
100.0,0.0,0.8664,Exp
0.0,1.0,0.8004,Exp
50.0,1.0,1.1508,Exp
