angle,corr,rt,trial_type
50.0,1.0,3.3688,Practice
100.0,1.0,2.8817,Practice
100.0,1.0,2.3321,Practice
150.0,0.0,1.5753,Practice
150.0,1.0,3.176,Practice
0.0,0.0,2.5667,Practice
0.0,1.0,1.8935,Practice
100.0,0.0,4.1945,Practice
50.0,1.0,3.8249,Practice
50.0,1.0,3.0782,Practice
100.0,1.0,2.5407,Practice
50.0,1.0,1.9109,Practice
0.0,1.0,2.0317,Practice
100.0,0.0,2.4342,Practice
100.0,0.0,2.6911,Practice
150.0,0.0,1.5998,Practice
0.0,1.0,1.2441,Practice
0.0,1.0,1.9106,Practice
150.0,1.0,2.3097,Practice
150.0,1.0,2.8468,Practice
0.0,1.0,1.4619,Practice
50.0,0.0,2.6414,Practice
150.0,1.0,1.7784,Practice
50.0,1.0,1.5015,Practice
150.0,1.0,3.2393,Exp
150.0,1.0,4.4675,Exp
50.0,1.0,5.7054,Exp
150.0,1.0,4.1577,Exp
100.0,1.0,3.1574,Exp
100.0,1.0,2.4574,Exp
50.0,1.0,4.0845,Exp
100.0,1.0,3.6258,Exp
0.0,1.0,2.3087,Exp
100.0,0.0,4.5966,Exp
100.0,1.0,4.0437,Exp
0.0,1.0,2.164,Exp
150.0,0.0,2.7128,Exp
50.0,1.0,2.8751,Exp
0.0,1.0,1.7197,Exp
0.0,1.0,2.6316,Exp
50.0,1.0,4.242,Exp
50.0,1.0,2.8976,Exp
0.0,1.0,1.765,Exp
150.0,1.0,3.9913,Exp
100.0,1.0,2.9088,Exp
150.0,1.0,3.5816,Exp
100.0,1.0,3.2157,Exp
50.0,1.0,2.5788,Exp
0.0,1.0,1.677,Exp
0.0,1.0,1.4171,Exp
150.0,1.0,4.579,Exp
0.0,1.0,1.7707,Exp
150.0,1.0,2.0513,Exp
50.0,0.0,1.9686,Exp
0.0,1.0,1.3487,Exp
150.0,1.0,3.9768,Exp
150.0,1.0,3.7991,Exp
50.0,1.0,2.8028,Exp
100.0,1.0,2.5853,Exp
150.0,1.0,2.5834,Exp
100.0,1.0,3.6233,Exp
50.0,1.0,1.3628,Exp
100.0,1.0,2.891,Exp
50.0,1.0,2.0662,Exp
50.0,1.0,5.0138,Exp
50.0,1.0,2.4184,Exp
150.0,1.0,5.5925,Exp
100.0,1.0,2.4451,Exp
0.0,1.0,1.9912,Exp
50.0,1.0,1.4661,Exp
0.0,1.0,2.2169,Exp
0.0,1.0,2.5182,Exp
150.0,1.0,2.7705,Exp
50.0,1.0,3.3338,Exp
0.0,1.0,1.367,Exp
50.0,0.0,1.4923,Exp
150.0,1.0,4.979,Exp
0.0,1.0,1.4432,Exp
100.0,1.0,2.7319,Exp
100.0,1.0,2.2285,Exp
100.0,1.0,3.0925,Exp
50.0,1.0,3.0306,Exp
150.0,1.0,3.0646,Exp
50.0,1.0,1.7186,Exp
50.0,1.0,1.7468,Exp
0.0,1.0,1.2948,Exp
100.0,1.0,2.535,Exp
0.0,1.0,1.277,Exp
50.0,1.0,2.5832,Exp
150.0,0.0,3.2235,Exp
0.0,1.0,1.6603,Exp
100.0,1.0,3.8099,Exp
50.0,1.0,2.9753,Exp
50.0,1.0,2.5014,Exp
150.0,1.0,4.6146,Exp
0.0,1.0,1.3001,Exp
100.0,1.0,2.7302,Exp
0.0,1.0,1.2131,Exp
150.0,1.0,2.631,Exp
100.0,1.0,2.5149,Exp
150.0,1.0,3.5603,Exp
0.0,0.0,5.346,Exp
50.0,1.0,1.732,Exp
100.0,0.0,4.4958,Exp
100.0,0.0,3.4423,Exp
100.0,1.0,2.7925,Exp
0.0,1.0,1.4739,Exp
100.0,0.0,4.8076,Exp
100.0,1.0,3.2741,Exp
50.0,0.0,4.2197,Exp
150.0,1.0,3.9768,Exp
0.0,1.0,1.2476,Exp
150.0,0.0,4.8056,Exp
0.0,1.0,1.1297,Exp
150.0,1.0,4.6916,Exp
100.0,1.0,2.327,Exp
150.0,1.0,2.0843,Exp
50.0,0.0,3.3158,Exp
0.0,1.0,1.4763,Exp
150.0,1.0,2.8996,Exp
