corr,rt,block_type,trial_type
1.0,0.7395973999955459,step1,practice
1.0,0.6221680000016931,step1,practice
1.0,0.6061880000052042,step1,practice
1.0,0.5872984000016004,step1,practice
1.0,0.5204797000042163,step1,practice
1.0,0.5420468999946024,step1,practice
1.0,0.4473002000013366,step1,practice
1.0,0.4460008000023663,step1,practice
1.0,0.4753176999947754,step1,practice
1.0,0.4603301000024657,step1,practice
1.0,0.4764936999999918,step1,practice
1.0,0.3999001000047428,step1,practice
1.0,0.6401639999967301,step1,practice
1.0,0.5938382000022102,step1,practice
1.0,0.5001260999997612,step1,practice
1.0,0.650643900007708,step1,practice
1.0,0.6266660000110278,step1,practice
1.0,1.9912837000010768,step1,practice
1.0,0.511813399993116,step1,practice
1.0,0.6066015999967931,step1,practice
1.0,0.454349200008437,step2,practice
1.0,0.475875599993742,step2,practice
1.0,0.6558692999969935,step2,practice
1.0,0.7896400999889011,step2,practice
1.0,0.6100748000026215,step2,practice
1.0,0.5220548999932362,step2,practice
1.0,0.4870763000071747,step2,practice
1.0,0.4556120000052033,step2,practice
1.0,0.557915099998354,step2,practice
1.0,0.5402630999888061,step2,practice
1.0,0.472101899998961,step2,practice
1.0,0.6445238000014797,step2,practice
1.0,0.5787442000000738,step2,practice
1.0,0.6260387000074843,step2,practice
1.0,1.0497190000023693,step2,practice
1.0,0.5634102000040002,step2,practice
1.0,0.4616273999999976,step2,practice
1.0,0.5498866999987513,step2,practice
1.0,0.6493630999902962,step2,practice
1.0,0.570255200000247,step2,practice
1.0,0.5116863000002922,step3,practice
1.0,0.695175200002268,step3,practice
1.0,0.4261644000071101,step3,practice
1.0,0.5439779000007547,step3,practice
1.0,0.5656384000030812,step3,practice
1.0,0.6076911999989534,step3,practice
1.0,0.6564966999867465,step3,practice
1.0,0.5233903000043938,step3,practice
1.0,0.5290108000044711,step3,practice
1.0,0.6784537999919849,step3,practice
1.0,0.4784262000030139,step3,practice
1.0,0.4773994000133825,step3,practice
1.0,0.6177328999910969,step3,practice
1.0,0.7831348000036087,step3,practice
1.0,0.5658197000011569,step3,practice
