corr,rt,block_type,trial_type
1.0,0.5278896,step1,practice
1.0,0.5800362,step1,practice
1.0,0.6393871,step1,practice
1.0,0.4328357,step1,practice
1.0,0.5011973,step1,practice
1.0,0.5022607,step1,practice
1.0,0.40465,step1,practice
1.0,0.4805747,step1,practice
1.0,0.5061876,step1,practice
1.0,0.3792216,step1,practice
1.0,0.3537639,step1,practice
1.0,0.4282698,step1,practice
1.0,0.456488,step1,practice
1.0,0.5356944,step1,practice
1.0,0.4047705,step1,practice
1.0,0.4302115,step1,practice
1.0,0.4808155,step1,practice
1.0,0.5253675,step1,practice
1.0,0.6263611,step1,practice
1.0,0.5356076,step1,practice
1.0,0.4595963,step4,practice
1.0,0.4187578,step4,practice
1.0,0.4660192,step4,practice
1.0,0.416402,step4,practice
1.0,0.4173525,step4,practice
1.0,0.6092773,step4,practice
1.0,0.4977488,step4,practice
1.0,0.4412828,step4,practice
1.0,0.4118249,step4,practice
1.0,0.4872993,step4,practice
1.0,0.4572858,step4,practice
1.0,0.4226272,step4,practice
1.0,0.449319,step4,practice
1.0,0.3971923,step4,practice
1.0,0.4021725,step4,practice
0.0,0.3387847,step4,practice
1.0,0.5795665,step4,practice
1.0,0.5310594,step4,practice
1.0,0.4814158,step4,practice
1.0,0.4544485,step4,practice
1.0,0.9380933,step5,practice
1.0,0.9340588,step5,practice
1.0,0.7605622,step5,practice
1.0,0.7236036,step5,practice
1.0,0.7825898,step5,practice
1.0,0.5203036,step5,practice
1.0,0.6793322,step5,practice
1.0,0.7885332,step5,practice
1.0,0.4601957,step5,practice
1.0,1.1141963,step5,practice
1.0,0.4898781,step5,practice
1.0,0.8622334,step5,practice
1.0,1.1876142,step5,practice
1.0,0.5720616,step5,practice
1.0,0.8501877,step5,practice
1.0,0.7005444,step5,practice
1.0,0.5641327,step5,practice
1.0,0.5899949,step5,practice
0.0,0.6596355,step5,practice
1.0,0.7915547,step5,practice
1.0,0.9168954,step5,test
1.0,0.7051395,step5,test
1.0,0.6521651,step5,test
1.0,0.7142558,step5,test
1.0,0.7617611,step5,test
1.0,0.5006126,step5,test
1.0,0.772791,step5,test
1.0,0.8013569,step5,test
1.0,0.5006239,step5,test
1.0,0.7236903,step5,test
1.0,0.6689601,step5,test
1.0,0.5535647,step5,test
1.0,1.1642897,step5,test
